usage_start_time,service_description,sku_description,cost,currency,project_id,labels,location_region
2025-10-17 22:01:54 UTC,Cloud SQL,DB Custom Core,56.3732,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2025-10-17 22:01:54 UTC,Cloud SQL,DB Custom Core,64.1083,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2025-10-17 22:01:54 UTC,Cloud SQL,DB Custom Core,54.3751,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2025-10-17 22:01:54 UTC,Cloud SQL,DB Custom Core,55.4365,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2025-10-17 22:01:54 UTC,Cloud SQL,DB Custom Core,61.2455,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2025-10-17 22:01:54 UTC,Cloud SQL,DB Custom Core,61.979,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2025-10-17 22:01:54 UTC,Networking,Network Egress,23.3808,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2025-10-17 22:01:54 UTC,Networking,Network Egress,22.0557,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2025-10-17 22:01:54 UTC,Networking,Network Egress,21.8713,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2025-10-17 22:01:54 UTC,Networking,Network Egress,22.9168,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2025-10-17 22:01:54 UTC,Networking,Network Egress,19.3007,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2025-10-17 22:01:54 UTC,Networking,Network Egress,20.0344,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2025-10-17 22:01:54 UTC,Networking,Network Egress,19.426,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-10-17 22:01:54 UTC,Networking,Network Egress,17.3354,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2025-10-17 22:01:54 UTC,Networking,Network Egress,22.6075,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2025-10-17 22:01:54 UTC,Networking,Network Egress,23.4855,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2025-10-17 22:01:54 UTC,Networking,Network Egress,22.1799,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2025-10-17 22:01:54 UTC,Networking,Network Egress,21.917,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2025-10-17 22:01:54 UTC,Networking,Network Egress,21.4759,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2025-10-17 22:01:54 UTC,Networking,Network Egress,21.4314,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",asia-east1
2025-10-17 22:01:54 UTC,Networking,Network Egress,23.8824,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,53.2443,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,46.0681,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.7635,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,52.1691,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.2221,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,49.3384,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,49.2231,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,43.052,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,42.7538,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.669,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,44.3352,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,43.3638,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,41.0565,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,46.4357,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",asia-east1
2025-10-17 22:01:54 UTC,Kubernetes Engine,Cluster Management,49.2939,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,132.6143,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,136.1739,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,124.9994,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,129.4867,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,136.131,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,132.6957,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,123.2598,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,131.2173,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,110.6704,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,128.5227,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,122.9581,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,142.1834,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,119.73,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,129.5713,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Compute Engine,N2 Instance Core,124.6636,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,19.0542,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,20.3528,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,19.2486,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,22.3997,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,17.0882,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,20.7051,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,19.7113,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,19.7592,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,20.2484,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,21.214,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,20.197,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,21.2189,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,19.8934,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,18.3937,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Storage,Standard Storage,19.7053,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,38.0966,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,34.2382,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,32.5797,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,36.7802,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,36.0823,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,33.3494,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,34.6765,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,34.8033,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,35.2674,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,36.8471,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,34.2517,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,36.9746,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,33.9352,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,39.3634,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,BigQuery,Analysis,39.4166,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.0105,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,9.7354,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,11.3781,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.8412,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,11.0602,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.1609,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.5502,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.3919,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.8757,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,9.7203,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.5749,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,9.7128,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.2646,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,10.5764,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud Run,CPU Allocation Time,11.0272,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,33.6493,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,34.0352,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,28.96,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,35.1733,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,30.8555,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,31.0206,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,32.9219,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,31.5517,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,33.1324,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,33.5522,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,30.5877,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,31.8984,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,31.9654,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,34.4816,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Cloud SQL,DB Custom Core,31.2618,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Networking,Network Egress,11.3321,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Networking,Network Egress,10.9102,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2025-10-18 22:01:54 UTC,Networking,Network Egress,11.0024,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2025-10-18 22:01:54 UTC,Networking,Network Egress,10.6396,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Networking,Network Egress,11.1722,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Networking,Network Egress,13.0613,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Networking,Network Egress,12.3188,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2025-10-18 22:01:54 UTC,Networking,Network Egress,12.8012,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2025-10-18 22:01:54 UTC,Networking,Network Egress,10.969,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2025-10-18 22:01:54 UTC,Networking,Network Egress,10.1485,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Networking,Network Egress,12.0108,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2025-10-18 22:01:54 UTC,Networking,Network Egress,13.2752,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2025-10-18 22:01:54 UTC,Networking,Network Egress,11.3513,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2025-10-18 22:01:54 UTC,Networking,Network Egress,11.8343,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",asia-east1
2025-10-18 22:01:54 UTC,Networking,Network Egress,10.4595,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
